_uid_,id,state,county,month,day,hour,minute,ve_forms,persons,peds,nhs,road_fnc,route,sp_jur,harm_ev,man_coll,rel_road,lgt_cond,weather,not_hour,not_min,arr_hour,arr_min,hosp_hr,hosp_mn,sch_bus,cf1,cf2,cf3,fatals,day_week,drunk_dr,st_case,city,milept,year,tway_id,tway_id2,rail,latitude,longitud,road_fnc_1,streetid
645,468,42,101,6,3,10,44,3,7,0,0,14,3,0,12,2,1,1,1,10,43,10,48,11,14,0,0,0,0,2,3,0,420699,6540,18.000000000000000,2008,SR-3015,99999999999999999999,0000000,39.938600000000001,-75.234499999999997,14,10923
716,469,42,101,6,30,9,24,2,2,1,1,11,1,0,12,1,1,1,1,9,25,9,40,0,0,0,0,0,0,1,2,0,420711,6540,237.000000000000000,2008,I-95,99999999999999999999,0000000,39.975400000000000,-75.116699999999994,11,39966
551,470,42,101,7,10,18,10,1,3,2,1,13,3,0,8,0,1,1,1,18,4,18,13,18,32,0,0,0,0,1,5,0,420690,6540,8.000000000000000,2008,SR-611,CURTAIN ST,0000000,39.910600000000002,-75.173000000000002,13,18552
867,471,42,101,7,2,19,30,2,7,1,0,16,6,0,12,4,1,1,1,19,28,19,34,19,49,0,0,0,0,1,4,0,420722,6540,0.000000000000000,2008,5TH ST,CLEARFIELD ST,0000000,39.998199999999997,-75.138900000000007,16,15549
378,472,42,101,7,28,20,56,1,2,1,1,13,3,0,9,0,1,3,1,20,57,21,1,21,20,0,0,0,0,1,2,0,420889,6540,51.000000000000000,2008,SR-2009,99999999999999999999,0000000,40.024099999999997,-75.063000000000002,13,23326
868,473,42,101,8,4,1,5,2,2,0,1,13,3,0,12,5,1,3,1,1,5,1,10,1,37,0,0,0,0,1,2,0,420893,6540,48.000000000000000,2008,SR-611,ONTARIO ST,0000000,40.004700000000000,-75.152199999999993,13,31797
150,474,42,101,6,23,11,54,1,2,1,1,13,3,0,8,0,1,1,1,99,99,99,99,99,99,0,22,0,0,1,2,0,420789,6540,39.000000000000000,2008,SR-3010,20TH ST,0000000,39.953600000000002,-75.173199999999994,13,395
379,475,42,101,7,11,9,53,5,6,0,1,11,1,0,12,3,1,1,1,9,56,10,8,10,23,0,14,0,0,1,6,0,420802,6540,270.000000000000000,2008,I-0095,99999999999999999999,0000000,40.007800000000003,-75.071899999999999,11,34930
552,476,42,101,8,14,13,57,3,4,0,1,11,1,0,60,0,1,1,1,14,3,14,9,14,23,0,14,0,0,1,5,0,420803,6540,180.000000000000000,2008,I-0095,99999999999999999999,0000000,39.901899999999998,-75.151700000000005,11,34925
236,477,42,101,8,14,11,45,2,2,0,0,16,6,0,12,1,1,1,1,11,48,11,51,12,19,0,0,0,0,1,5,0,420815,6540,0.000000000000000,2008,BYBERRY RD,LEWIS ST,0000000,40.122900000000001,-75.014300000000006,16,22356
380,478,42,101,8,23,9,15,2,5,0,0,13,3,0,12,4,1,1,1,9,4,9,12,9,42,0,0,0,0,1,7,0,420817,6540,1.000000000000000,2008,SR-1008,SR-1024,0000000,40.018900000000002,-75.049499999999995,13,26900
553,479,42,101,8,8,15,45,2,3,0,0,14,3,0,12,4,1,1,1,15,32,15,36,15,53,0,0,0,0,1,6,1,420820,6540,17.000000000000000,2008,SR-3021,57TH ST,0000000,39.930000000000000,-75.219200000000001,14,32176
381,480,42,101,7,8,3,10,1,1,0,0,16,6,0,14,7,7,3,1,3,3,3,8,0,0,0,0,0,0,1,3,1,420864,6540,0.000000000000000,2008,ANNAPOLIS RD,99999999999999999999,0000000,40.061500000000002,-75.012600000000006,16,16840
554,481,42,101,7,24,22,55,4,5,0,0,13,3,0,12,2,1,3,1,22,56,23,0,23,27,0,0,0,0,1,5,0,420865,6540,13.000000000000000,2008,SR-3013,SR-3021,0000000,39.912999999999997,-75.243300000000005,13,36059
382,482,42,101,8,4,21,43,1,2,1,0,16,6,0,8,0,1,2,1,99,99,99,99,99,99,0,0,0,0,1,2,0,420897,6540,0.000000000000000,2008,FULLER ST,99999999999999999999,0000000,40.061900000000001,-75.054599999999994,16,23128
869,483,42,101,8,3,1,50,1,2,1,1,13,2,0,9,0,1,3,1,1,50,1,59,0,0,0,0,0,0,1,1,1,420898,6540,73.000000000000000,2008,US-1,7TH ST,0000000,40.022700000000000,-75.136799999999994,13,3302
717,484,42,101,8,31,19,47,1,2,1,0,16,6,0,8,0,1,3,1,19,51,19,55,20,13,0,0,0,0,1,1,0,420900,6540,0.000000000000000,2008,B ST,99999999999999999999,0000000,40.032299999999999,-75.118099999999998,16,30591
870,485,42,101,8,24,1,48,1,3,2,0,16,6,0,8,0,1,2,9,1,52,1,55,2,5,0,0,0,0,1,1,1,420901,6540,0.000000000000000,2008,WINDRIM AV,LINDLEY AV,0000000,40.030299999999997,-75.145499999999998,16,28558
490,486,42,101,10,7,6,30,1,2,1,0,14,3,0,8,0,1,1,1,6,36,6,43,6,56,0,0,0,0,1,3,0,420987,6540,54.000000000000000,2008,SR-4002,4TH ST,0000000,40.045400000000001,-75.126599999999996,14,29692
151,487,42,101,10,12,16,46,1,1,0,1,11,1,0,25,0,2,1,1,16,45,16,52,17,19,0,0,0,0,1,1,0,421004,6540,222.000000000000000,2008,I-0095 RAMP,99999999999999999999,0000000,39.957500000000003,-75.142200000000003,11,24201
555,488,42,101,9,8,16,13,1,2,1,1,13,3,0,8,0,1,1,1,16,14,16,17,16,35,0,0,0,0,1,2,0,420915,6540,61.000000000000000,2008,SR-291,SR-2001,0000000,39.916800000000002,-75.171300000000002,13,13548
383,489,42,101,9,24,1,42,1,1,0,1,13,2,0,46,0,3,3,1,1,40,1,46,0,0,0,0,0,0,1,4,1,420932,6540,135.000000000000000,2008,US-1,99999999999999999999,0000000,40.058999999999997,-75.044600000000003,13,22308
237,490,42,101,9,20,14,12,1,2,1,0,16,6,0,8,0,1,1,1,14,12,14,19,14,39,0,0,0,0,1,7,0,420933,6540,0.000000000000000,2008,OLD BUSTLETON AV,99999999999999999999,0000000,40.080700000000000,-75.039599999999993,16,23473
491,491,42,101,8,11,21,40,2,3,0,0,13,3,0,12,4,1,3,1,99,99,99,99,99,99,0,0,0,0,1,2,1,420946,6540,12.000000000000000,2008,SR-4019,WASHINGTON LN,0000000,40.057899999999997,-75.165800000000004,13,38860
871,492,42,101,9,26,9,7,1,1,0,1,13,3,0,42,0,5,1,2,9,5,9,8,9,28,0,0,0,0,1,6,0,420962,6540,68.000000000000000,2008,SR-611,99999999999999999999,0000000,40.031999999999996,-75.146299999999997,13,22014
384,493,42,101,10,26,10,40,1,2,1,0,15,3,0,8,0,1,1,1,10,43,10,49,11,12,0,0,0,0,1,1,0,421066,6540,69.000000000000000,2008,SR-1004,DISSTON ST,0000000,40.026499999999999,-75.042199999999994,15,27442
718,494,42,101,10,28,7,15,1,1,0,0,13,3,0,14,1,2,1,2,7,16,7,20,7,59,0,0,0,0,1,3,0,421041,6540,28.000000000000000,2008,SR-1004,99999999999999999999,0000000,40.005699999999997,-75.111800000000002,13,7815
385,495,42,101,10,26,21,39,2,2,0,1,11,1,0,12,7,1,3,1,21,41,21,52,0,0,0,0,0,0,1,1,0,421054,6540,299.000000000000000,2008,I-95,99999999999999999999,0000000,40.026800000000001,-75.025700000000001,11,39971
152,496,42,101,10,18,2,15,2,3,0,0,13,3,0,12,5,1,3,1,2,15,2,22,2,40,0,0,0,0,1,7,1,421059,6540,3.000000000000000,2008,SR-3008,11TH ST,0000000,39.950200000000002,-75.158600000000007,13,20098
719,497,42,101,10,24,23,29,2,3,0,0,14,3,0,12,5,1,3,1,23,29,23,39,0,0,0,0,0,0,1,6,0,421060,6540,13.000000000000000,2008,SR-1003,MACALESTER ST,0000000,40.015799999999999,-75.117400000000004,14,32223
386,498,42,101,10,15,10,39,2,3,0,0,13,3,0,12,9,1,1,1,10,39,10,45,11,2,0,0,0,0,1,4,0,421073,6540,51.000000000000000,2008,SR-2007,DYRE ST,0000000,40.021400000000000,-75.079400000000007,13,27074
41,499,42,101,11,1,18,28,1,2,1,0,14,3,0,8,0,1,3,1,18,18,18,23,18,29,0,0,0,0,1,7,0,421139,6540,54.000000000000000,2008,SR-3009,99999999999999999999,0000000,40.028700000000001,-75.210400000000007,14,26219
42,500,42,101,11,24,5,50,1,3,1,1,12,2,0,8,0,1,2,1,5,59,6,8,0,0,0,0,0,0,1,2,0,421161,6540,43.000000000000000,2008,US-0001,99999999999999999999,0000000,40.008600000000001,-75.190600000000003,12,35265
646,501,42,101,9,13,1,45,2,11,0,1,13,3,0,12,5,1,3,2,1,40,1,44,2,7,0,0,0,0,1,7,1,421162,6540,14.000000000000000,2008,SR-3,51 ST,0000000,39.958199999999998,-75.223200000000006,13,29709
556,502,42,101,12,16,1,6,2,2,0,1,11,1,0,12,1,1,3,1,1,14,1,26,1,51,0,19,0,0,1,3,0,421195,6540,155.000000000000000,2008,I-95,99999999999999999999,0000000,39.893799999999999,-75.195700000000002,11,32308
43,503,42,101,12,6,3,1,1,1,0,1,11,1,0,25,0,3,3,1,3,1,3,11,3,39,0,0,0,0,1,7,1,421212,6540,3424.000000000000000,2008,I-76,99999999999999999999,0000000,39.979199999999999,-75.203500000000005,11,31591
557,504,42,101,10,26,3,17,1,2,0,0,13,3,0,31,0,3,3,2,3,17,3,21,0,0,0,0,0,0,1,1,1,421266,6540,11.000000000000000,2008,SR-3013,BUIST AV,0000000,39.911299999999997,-75.242699999999999,13,10625
720,505,42,101,12,23,18,20,1,2,1,0,16,6,0,8,0,1,3,1,18,24,18,28,18,44,0,0,0,0,1,3,0,421290,6540,0.000000000000000,2008,FRONT ST,99999999999999999999,0000000,40.022700000000000,-75.124099999999999,16,4004
721,506,42,101,12,14,19,57,3,4,0,0,16,6,0,12,4,1,3,1,19,56,20,5,20,32,0,0,0,0,1,1,0,421293,6540,0.000000000000000,2008,WYOMING AV,99999999999999999999,0000000,40.020200000000003,-75.113799999999998,16,9412
722,507,42,101,12,24,21,20,1,2,1,0,16,6,0,8,0,1,3,2,21,17,21,24,21,44,0,0,0,0,1,4,0,421302,6540,0.000000000000000,2008,M ST,99999999999999999999,0000000,40.005899999999997,-75.101100000000002,16,7998
872,508,42,101,10,4,14,5,2,2,0,1,13,3,0,12,5,1,1,1,14,6,14,10,0,0,0,0,0,0,1,7,0,421340,6540,56.000000000000000,2008,SR-0611,99999999999999999999,0000000,40.016700000000000,-75.149600000000007,13,25286
873,509,42,101,11,21,23,49,2,7,0,0,14,3,0,12,7,1,2,1,23,50,23,53,0,27,0,0,0,0,1,6,2,421350,6540,3.000000000000000,2008,SR-4003,99999999999999999999,0000000,40.014200000000002,-75.169600000000003,14,27525
723,510,42,101,11,23,2,53,1,4,0,0,16,6,0,21,0,4,3,1,2,53,3,7,3,28,0,0,0,0,1,1,1,421351,6540,0.000000000000000,2008,TIOGA ST,99999999999999999999,0000000,39.994999999999997,-75.101799999999997,16,15676
647,511,42,101,11,16,2,40,1,3,1,0,16,6,0,8,0,1,3,1,2,52,2,59,3,13,0,0,0,0,1,1,1,421352,6540,0.000000000000000,2008,SPRINGFIELD AV,48TH ST,0000000,39.946100000000001,-75.216499999999996,16,12344
387,512,42,101,12,27,3,35,1,2,0,1,11,1,0,24,0,2,3,8,99,99,99,99,99,99,0,0,0,0,1,7,1,421301,6540,289.000000000000000,2008,I-95,99999999999999999999,0000000,40.020600000000002,-75.042699999999996,11,35008
724,513,42,101,11,17,22,33,2,3,0,0,13,3,0,12,5,1,3,1,22,34,22,39,22,51,0,20,0,0,1,2,1,421359,6540,16.000000000000000,2008,SR-2009,SR-2016,0000000,39.988500000000002,-75.106399999999994,13,14788
153,514,42,101,1,1,1,37,2,4,1,1,11,1,0,8,0,1,3,1,1,38,1,44,88,88,0,14,0,0,1,5,0,420044,6540,13.000000000000000,2009,I-676,99999999999999999999,0000000,39.957200000000000,-75.157700000000006,11,32488
874,515,42,101,1,14,21,31,1,1,0,0,14,3,0,25,0,3,3,1,21,32,21,35,22,7,0,0,0,0,1,4,1,420060,6540,1.000000000000000,2009,SR-4007,99999999999999999999,0000000,40.015999999999998,-75.157700000000006,14,27629
238,516,42,101,1,26,4,10,1,1,0,1,13,2,0,42,0,10,3,1,3,47,3,53,4,10,0,0,0,0,1,2,1,420061,6540,75.000000000000000,2009,US-6001,99999999999999999999,0000000,40.070900000000002,-75.037899999999993,13,23105
558,517,42,101,2,14,3,51,2,3,0,1,11,1,0,12,2,1,2,1,3,51,3,57,4,26,0,0,0,0,1,7,1,420088,6540,3465.000000000000000,2009,I-76,99999999999999999999,0000000,39.928400000000003,-75.196500000000000,11,34914
44,518,42,101,2,20,18,0,1,2,1,0,13,3,0,8,0,1,3,1,18,58,19,4,19,33,0,0,0,0,1,6,0,420102,6540,24.000000000000000,2009,SR-3007,99999999999999999999,0000000,39.966600000000000,-75.179500000000004,13,37574
559,519,42,101,2,1,2,38,1,2,0,0,16,6,0,30,0,5,3,1,2,39,2,48,88,88,0,0,0,0,2,1,1,420103,6540,0.000000000000000,2009,CHRISTOPHER COLUM BL,99999999999999999999,0000000,39.909399999999998,-75.138400000000004,16,18265
239,520,42,101,2,13,21,38,1,2,1,1,13,2,0,8,0,1,3,1,21,38,99,97,99,97,0,0,0,0,1,6,0,420105,6540,73.000000000000000,2009,US-6001,WOODWARD ST,0000000,40.071300000000001,-75.038300000000007,13,23101
875,521,42,101,2,27,19,15,1,2,1,0,14,3,0,8,0,1,3,1,19,18,19,23,19,38,0,0,0,0,1,6,0,420107,6540,9.000000000000000,2009,SR-4007,99999999999999999999,0000000,40.024099999999997,-75.165300000000002,14,26771
388,522,42,101,2,19,14,5,1,2,1,1,13,2,0,8,0,1,1,1,14,16,14,21,14,48,0,0,0,0,1,5,0,420123,6540,119.000000000000000,2009,US-1,TYSON AV,0000000,40.040500000000002,-75.058899999999994,13,31282
240,523,42,101,1,15,19,34,3,4,0,0,14,3,0,12,2,4,3,1,19,36,19,40,20,16,0,0,0,0,1,5,0,420062,6540,11.000000000000000,2009,SR-1014,DUNGAN RD,0000000,40.068700000000000,-75.067300000000003,14,36747
45,524,42,101,1,1,5,7,1,1,0,0,16,6,0,42,0,4,3,1,5,7,5,12,5,39,0,0,0,0,1,5,0,420066,6540,0.000000000000000,2009,SEDGLEY DR,POPLAR DR,0000000,39.971699999999998,-75.185800000000000,16,36201
241,525,42,101,2,26,5,40,1,2,0,0,13,3,0,33,0,4,3,1,5,40,5,43,6,19,0,0,0,0,1,5,0,420110,6540,6.000000000000000,2009,SR-1020,99999999999999999999,0000000,40.131200000000000,-75.013700000000000,13,23089
876,526,42,101,2,28,16,58,2,2,0,0,16,6,0,12,5,1,1,1,16,58,17,3,17,16,0,0,0,0,1,7,0,420111,6540,0.000000000000000,2009,DIAMOND ST,25TH ST,0000000,39.987099999999998,-75.174400000000006,16,4968
389,527,42,101,2,26,10,1,2,2,0,1,13,3,0,12,1,1,1,1,10,1,10,7,10,43,0,0,0,0,1,5,0,420113,6540,18.000000000000000,2009,SR-73,SR-1009,0000000,40.047699999999999,-75.059799999999996,13,31240
560,528,42,101,2,26,3,0,1,1,0,0,16,6,0,43,0,4,3,1,3,7,3,13,3,37,0,0,0,0,1,5,1,420136,6540,0.000000000000000,2009,SWANSON ST,99999999999999999999,0000000,39.921199999999999,-75.146199999999993,16,17487
877,529,42,101,3,7,17,0,1,1,0,0,16,6,0,33,0,4,1,1,17,0,17,4,17,25,0,0,0,0,1,7,0,420174,6540,0.000000000000000,2009,GLENWOOD AV,99999999999999999999,0000000,40.004500000000000,-75.132900000000006,16,15400
154,530,42,101,3,22,21,30,2,6,2,0,13,3,0,12,4,1,2,1,21,31,21,36,21,55,0,0,0,0,1,1,0,420183,6540,46.000000000000000,2009,SR-3,16TH ST,0000000,39.949800000000003,-75.167500000000004,13,886
878,531,42,101,4,28,0,0,1,2,0,1,13,3,0,14,1,7,3,1,0,5,0,16,0,26,0,0,0,0,1,3,0,420251,6540,48.000000000000000,2009,SR-611,99999999999999999999,0000000,40.003799999999998,-75.152500000000003,13,31794
879,532,42,101,4,17,16,10,1,2,1,0,13,3,0,15,0,1,1,1,16,7,16,14,88,88,0,0,0,0,1,6,0,420255,6540,22.000000000000000,2009,SR-2008,8TH ST,0000000,39.970500000000001,-75.150000000000006,13,19744
492,533,42,101,3,7,18,26,1,2,1,0,16,6,0,8,0,1,5,1,18,27,18,38,18,50,0,0,0,0,1,7,1,420148,6540,0.000000000000000,2009,OLD YORK RD,66TH AV,0000000,40.053600000000003,-75.141800000000003,16,21418
155,534,42,101,3,16,1,44,1,3,0,0,16,6,0,42,0,5,3,1,1,44,1,55,2,23,0,0,0,0,1,2,1,420161,6540,0.000000000000000,2009,VARE AV,99999999999999999999,0000000,39.933500000000002,-75.199700000000007,16,35354
390,535,42,101,4,5,1,35,1,2,0,0,13,3,0,30,0,5,6,9,1,37,1,41,1,59,0,0,0,0,1,1,1,420182,6540,54.000000000000000,2009,SR-2007,BRILL ST,0000000,40.024000000000001,-75.075699999999998,13,27367
725,536,42,101,4,29,0,37,2,3,0,0,13,3,9,12,5,1,3,1,0,39,0,40,0,56,0,0,0,0,1,4,1,420259,6540,35.000000000000000,2009,SR-1004,SR-1005,0000000,40.005699999999997,-75.099100000000007,13,8367
561,537,42,101,4,6,21,20,1,3,1,0,13,3,0,8,0,1,3,1,21,23,21,32,21,45,0,0,0,0,1,2,0,420261,6540,49.000000000000000,2009,SR-291,99999999999999999999,0000000,39.907699999999998,-75.189800000000005,13,39531
648,538,42,101,4,29,14,30,2,4,0,0,14,3,0,12,5,1,1,1,99,99,99,99,99,99,0,0,0,0,1,4,0,420285,6540,9.000000000000000,2009,SR-3018,68TH ST,0000000,39.972700000000003,-75.254900000000006,14,29637
242,539,42,101,5,12,14,45,2,3,0,0,13,3,0,12,4,1,1,1,14,45,14,49,15,12,0,0,0,0,1,3,0,420346,6540,11.000000000000000,2009,SR-1018,BLUE GRASS RD,0000000,40.078000000000003,-75.023700000000005,13,37294
243,540,42,101,5,22,20,0,2,2,0,0,14,3,0,12,3,1,1,1,19,56,20,2,20,11,0,0,0,0,1,6,1,420349,6540,5.000000000000000,2009,SR-1015,RED LION RD,0000000,40.072000000000003,-74.980999999999995,14,15973
562,541,42,101,4,2,14,4,2,3,0,1,11,1,0,12,1,1,1,1,14,4,14,11,14,25,0,0,0,0,1,5,0,420338,6540,199.000000000000000,2009,I-95,99999999999999999999,0000000,39.927599999999998,-75.146400000000000,11,35004
880,542,42,101,5,5,20,20,1,2,1,0,13,3,0,8,0,1,3,2,20,21,20,27,20,39,0,0,0,0,1,3,1,420369,6540,2.000000000000000,2009,SR-1004,99999999999999999999,0000000,40.010500000000000,-75.160700000000006,13,28101
726,543,42,101,5,25,13,51,1,2,1,1,13,2,0,8,0,1,1,1,13,51,13,54,14,8,0,0,0,0,1,2,0,420371,6540,28.000000000000000,2009,US-1,99999999999999999999,0000000,40.026000000000003,-75.095100000000002,13,30560
156,544,42,101,5,31,3,43,2,2,0,1,13,3,0,12,5,1,3,1,3,46,3,49,4,14,0,0,0,0,1,1,0,420374,6540,53.000000000000000,2009,SR-2001,PENN ST,0000000,39.961700000000000,-75.136600000000001,13,20348
391,545,42,101,5,4,14,42,2,4,0,0,14,3,0,12,5,1,1,2,14,42,14,47,15,9,0,0,0,0,1,2,0,420394,6540,13.000000000000000,2009,SR-1007,FRALEY ST,0000000,40.009599999999999,-75.064200000000000,14,36466
649,546,42,101,5,28,18,0,1,1,0,0,16,6,0,14,7,7,1,1,18,3,18,8,88,88,0,20,0,0,1,5,0,420411,6540,0.000000000000000,2009,UPLAND WY,99999999999999999999,0000000,39.984999999999999,-75.238000000000000,16,4225
46,547,42,101,6,3,20,9,3,3,0,0,16,6,0,12,5,1,1,1,20,10,20,13,20,33,0,0,0,0,1,4,0,420458,6540,0.000000000000000,2009,PARRISH ST,46TH ST,0000000,39.967700000000001,-75.213700000000003,16,33513
563,548,42,101,6,19,18,10,3,4,0,0,13,3,0,12,2,1,1,1,18,12,18,19,18,51,0,0,0,0,3,6,1,420478,6540,4.000000000000000,2009,SR-3019,99999999999999999999,0000000,39.895600000000002,-75.228600000000000,13,9799
392,549,42,101,6,14,23,45,1,2,1,0,14,3,0,8,0,1,3,1,23,46,23,52,0,10,0,0,0,0,1,1,0,420492,6540,21.000000000000000,2009,SR-1014,HORROCKS ST,0000000,40.059699999999999,-75.052400000000006,14,30907
881,550,42,101,6,21,17,58,1,1,0,0,16,6,0,14,1,7,1,1,99,99,99,99,99,99,0,0,0,0,1,1,1,420509,6540,0.000000000000000,2009,NORRIS ST,99999999999999999999,0000000,39.981200000000001,-75.141800000000003,16,21642
393,551,42,101,4,1,16,4,1,1,0,0,13,3,0,30,0,5,1,2,99,99,99,99,99,99,0,0,0,0,1,4,0,420455,6540,0.000000000000000,2009,SR-1012,99999999999999999999,0000000,40.025599999999997,-75.031599999999997,13,26987
727,552,42,101,6,3,0,1,1,2,1,1,13,2,0,8,0,1,3,1,0,1,0,3,88,88,0,0,0,0,1,4,0,420516,6540,13.000000000000000,2009,US-1,99999999999999999999,0000000,40.025500000000001,-75.122200000000007,13,3092
47,553,42,101,6,22,22,33,1,2,1,0,13,3,0,8,0,1,3,1,99,99,99,99,99,99,0,0,0,0,1,2,0,420518,6540,22.000000000000000,2009,SR-3007,99999999999999999999,0000000,39.975600000000000,-75.191900000000004,13,37575
882,554,42,101,6,21,18,18,1,2,0,0,16,6,0,5,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,1,1,420519,6540,0.000000000000000,2009,STILLMAN ST,99999999999999999999,0000000,40.001399999999997,-75.171899999999994,16,3249
394,555,42,101,6,29,16,0,1,2,1,1,13,3,0,8,0,1,1,1,16,4,16,8,16,28,0,0,0,0,1,2,0,420520,6540,34.000000000000000,2009,SR-73,COTTAGE ST,0000000,40.033299999999997,-75.037800000000004,13,22562
395,556,42,101,6,30,18,10,1,2,1,0,16,6,0,8,0,1,1,1,18,10,18,15,18,32,0,0,0,0,1,3,0,420521,6540,0.000000000000000,2009,UNRUH ST,99999999999999999999,0000000,40.034999999999997,-75.059200000000004,16,26259
883,557,42,101,6,10,19,36,1,5,4,0,16,6,0,33,0,4,1,1,19,36,19,41,20,10,0,0,0,0,4,4,0,420522,6540,0.000000000000000,2009,3RD ST,ANNSBURY ST,0000000,40.020000000000003,-75.131200000000007,16,3407
244,558,42,101,7,14,2,18,2,2,0,0,14,3,0,12,7,1,3,1,2,18,2,22,2,43,0,0,0,0,1,3,1,420618,6540,46.000000000000000,2009,SR-1013,TORREY RD,0000000,40.096400000000003,-74.971000000000004,14,15969
48,559,42,101,7,10,16,0,1,1,0,0,16,6,0,33,0,4,1,1,15,58,16,3,88,88,0,0,0,0,1,6,1,420619,6540,0.000000000000000,2009,SEDGLEY AVE,30TH ST,0000000,39.984499999999997,-75.183000000000007,16,5581
396,560,42,101,7,26,20,40,1,2,1,1,13,2,0,8,0,1,3,1,20,41,20,48,21,26,0,0,0,0,1,1,0,420625,6540,30.000000000000000,2009,US-1,99999999999999999999,0000000,40.029200000000003,-75.090100000000007,13,30459
397,561,42,101,7,27,23,7,1,2,1,1,13,3,0,8,0,1,3,1,23,7,23,12,23,35,0,0,0,0,1,2,0,420626,6540,45.000000000000000,2009,SR-73,99999999999999999999,0000000,40.019300000000001,-75.044700000000006,13,32092
884,562,42,101,7,15,21,42,1,2,1,0,13,3,0,8,0,1,3,1,21,42,21,47,22,8,0,0,0,0,1,4,0,420627,6540,33.000000000000000,2009,SR-4004,10TH ST,0000000,40.037599999999998,-75.138000000000005,13,40506
49,563,42,101,7,25,22,40,1,3,2,0,13,3,0,8,0,1,3,2,99,99,99,99,99,99,0,0,0,0,1,7,0,420631,6540,26.000000000000000,2009,SR-3007,99999999999999999999,0000000,39.967599999999997,-75.181500000000000,13,32608
157,564,42,101,7,4,1,53,1,1,0,1,11,1,0,25,0,2,3,1,99,99,99,99,99,99,0,0,0,0,1,7,1,420633,6540,16.000000000000000,2009,I-676,99999999999999999999,0000000,39.956800000000001,-75.154300000000006,11,19379
728,565,42,101,4,14,23,50,1,4,0,1,13,2,0,31,0,5,3,2,99,99,99,99,99,99,0,0,0,0,1,3,0,420673,6540,13.000000000000000,2009,US-1,99999999999999999999,0000000,40.025700000000001,-75.120699999999999,13,3487
885,566,42,101,8,21,0,44,1,2,0,1,13,3,0,19,0,5,3,1,99,99,99,99,99,99,0,0,0,0,2,6,1,420715,6540,39.000000000000000,2009,SR-611,HUNTINGDON ST,0000000,39.992400000000004,-75.154899999999998,13,5028
886,567,42,101,5,7,2,0,1,2,1,1,13,2,0,8,0,1,3,2,2,1,2,5,2,17,0,0,0,0,1,5,0,420716,6540,3.000000000000000,2009,US-1,99999999999999999999,0000000,40.021099999999997,-75.139700000000005,13,32450
564,568,42,101,8,8,7,20,1,1,0,0,16,6,0,1,0,1,1,1,99,99,99,99,99,99,0,0,0,0,1,7,0,420722,6540,0.000000000000000,2009,POINT BREEZE AV,28TH ST,0000000,39.926099999999998,-75.192800000000005,16,2473
729,569,42,101,8,8,6,4,1,1,0,0,16,6,0,30,0,5,4,1,6,2,6,6,88,88,0,0,0,0,1,7,0,420740,6540,0.000000000000000,2009,G ST,BRISTOL ST,0000000,40.013700000000000,-75.111800000000002,16,7862
50,570,42,101,8,27,19,19,2,3,0,0,15,3,0,12,4,1,1,1,19,10,19,14,19,24,0,0,0,0,1,5,0,420741,6540,2.000000000000000,2009,SR-2012,30TH ST,0000000,39.991199999999999,-75.181500000000000,15,3272
887,571,42,101,8,28,21,0,2,5,1,0,13,2,0,8,0,1,3,2,99,99,99,99,99,99,0,14,0,0,1,6,0,420742,6540,71.000000000000000,2009,US-13,99999999999999999999,0000000,40.014299999999999,-75.157499999999999,13,27628
565,572,42,101,9,18,13,2,2,2,0,1,13,3,0,12,3,1,1,1,13,2,13,6,13,28,0,0,0,0,1,6,0,420771,6540,19.000000000000000,2009,SR-2001,99999999999999999999,0000000,39.914900000000003,-75.137799999999999,13,35865
398,573,42,101,9,27,23,5,1,2,1,1,13,2,0,8,0,1,3,1,23,5,23,10,88,88,0,0,0,0,1,1,0,420772,6540,102.000000000000000,2009,US-1,BRIDGE ST,0000000,40.029899999999998,-75.087800000000001,13,30469
245,574,42,101,9,9,18,0,1,2,1,0,16,6,0,8,0,1,1,2,99,99,99,99,99,99,0,0,0,0,1,4,0,420773,6540,0.000000000000000,2009,RED LION RD,99999999999999999999,0000000,40.104599999999998,-75.031899999999993,16,23393
888,575,42,101,9,13,4,27,1,1,0,0,16,6,0,42,0,4,3,2,4,27,4,30,88,88,0,21,0,0,1,1,1,420779,6540,0.000000000000000,2009,13TH ST,99999999999999999999,0000000,40.025199999999998,-75.145499999999998,16,4282
51,576,42,101,9,29,17,32,1,1,0,0,16,6,0,33,0,4,1,1,17,32,17,37,88,88,0,22,0,0,1,3,0,420782,6540,0.000000000000000,2009,POPLAR ST,UNION ST,0000000,39.972799999999999,-75.202900000000000,16,34231
566,577,42,101,9,26,13,11,1,1,0,1,11,1,0,24,0,2,1,1,13,12,13,26,14,16,0,0,0,0,1,7,0,420812,6540,129.000000000000000,2009,I-95,99999999999999999999,0000000,39.888100000000001,-75.241699999999994,11,34765
730,578,42,101,10,4,1,24,2,5,0,1,11,1,0,12,1,1,3,1,1,26,1,38,88,88,0,0,0,0,4,1,2,420845,6540,234.000000000000000,2009,I-95,99999999999999999999,0000000,39.975499999999997,-75.116399999999999,11,39966
246,579,42,101,10,7,17,47,1,2,1,0,16,6,0,8,0,1,1,1,17,47,17,53,18,0,0,16,0,0,1,4,0,420891,6540,0.000000000000000,2009,KESWICK RD,99999999999999999999,0000000,40.074800000000003,-74.992300000000000,16,16045
